id	mpn	title	description	link	image_link	price	condition	availability
"SS-00166"	"SS-00166"	"Boordstof katoen zwart"	"Elastische boordstof van 95% katoen en 5% elasthan. Fijne rib. Stofbreedte 70cm."	"http://www.kokettekatinka.be/boordstof-katoen-zwart"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00166_1.jpg"	"14.95"	"new"	"in stock"
"SR-00007"	"SR-00007"	"Rits niet deelbaar wit 19cm"	"Niet deelbare kunststof rits. Lengte 19cm."	"http://www.kokettekatinka.be/rits-niet-deelbaar-wit-19cm"	"http://www.kokettekatinka.be/media/catalog/product/s/r/sr-00007.jpg"	"0.75"	"new"	"in stock"
"SR-00008"	"SR-00008"	"Rits niet deelbaar lichtblauw 19cm"	"Niet deelbare kunststof rits. Lengte 19cm."	"http://www.kokettekatinka.be/rits-niet-deelbaar-lichtblauw-19cm"	"http://www.kokettekatinka.be/media/catalog/product/s/r/sr-00008.jpg"	"0.75"	"new"	"in stock"
"SR-00009"	"SR-00009"	"Rits niet deelbaar lichtroze 19cm"	"Niet deelbare kunststof rits. Lengte 19cm."	"http://www.kokettekatinka.be/rits-niet-deelbaar-lichtroze-19cm"	"http://www.kokettekatinka.be/media/catalog/product/s/r/sr-00009.jpg"	"0.75"	"new"	"in stock"
"SD-00012"	"SD-00012"	"Naaigaren Gütermann olijf 200m"	"Gütermann naaigaren nr 582, bobijn van 200m."	"http://www.kokettekatinka.be/naaigaren-gutermann-olijf-200m"	"http://www.kokettekatinka.be/media/catalog/product/s/d/sd-00012.jpg"	"3.4"	"new"	"in stock"
"SD-00013"	"SD-00013"	"Naaigaren Gütermann marine 200m"	"Gütermann naaigaren nr 310, bobijn van 200m."	"http://www.kokettekatinka.be/naaigaren-gutermann-marine-200m"	"http://www.kokettekatinka.be/media/catalog/product/s/d/sd-00013.jpg"	"3.4"	"new"	"in stock"
"SD-00014"	"SD-00014"	"Naaigaren Gütermann babyblauw 200m"	"Gütermann naaigaren nr 276, bobijn van 200m."	"http://www.kokettekatinka.be/naaigaren-gutermann-babyblauw-200m"	"http://www.kokettekatinka.be/media/catalog/product/s/d/sd-00014.jpg"	"3.4"	"new"	"in stock"
"SD-00015"	"SD-00015"	"Naaigaren Gütermann bruin 200m"	"Gütermann naaigaren nr 694, bobijn van 200m."	"http://www.kokettekatinka.be/naaigaren-gutermann-bruin-200m"	"http://www.kokettekatinka.be/media/catalog/product/s/d/sd-00015.jpg"	"3.4"	"new"	"in stock"
"SD-00016"	"SD-00016"	"Naaigaren Gütermann onzichtbaar 200m"	"Gütermann naaigaren nr 1005, bobijn van 200m."	"http://www.kokettekatinka.be/naaigaren-gutermann-onzichtbaar-200m"	"http://www.kokettekatinka.be/media/catalog/product/s/d/sd-00016.jpg"	"3.4"	"new"	"in stock"
"SD-00017"	"SD-00017"	"Naaigaren Gütermann petrol 200m"	"Gütermann naaigaren nr 482, bobijn van 200m."	"http://www.kokettekatinka.be/naaigaren-gutermann-petrol-200m"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00017_1.jpg"	"3.4"	"new"	"in stock"
"SS-00167"	"SS-00167"	"Katoen Candy mosgroen"	"Fijne kwaliteit mosgroen katoen (100%). Stofbreedte 145 cm.  Oeko-Tex gecertificeerd."	"http://www.kokettekatinka.be/katoen-candy-mosgroen"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00167.jpg"	"8.95"	"new"	"in stock"
"SS-00168"	"SS-00168"	"Katoen Candy lichtblauw"	"Fijne kwaliteit lichtblauw katoen (100%). Stofbreedte 145 cm.  Oeko-Tex gecertificeerd."	"http://www.kokettekatinka.be/katoen-candy-lichtblauw"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00182_1.jpg"	"8.95"	"new"	"in stock"
"SB-00033"	"SB-00033"	"Biais katoen bordeaux 20mm"	"Mooie kwaliteit biais van 100% katoen, 20mm breed. Prijs per meter. Wil je bijvoorbeeld een halve meter, geef dan 0,5 in bij hoeveelheid."	"http://www.kokettekatinka.be/biais-katoen-bordeau-20mm"	"http://www.kokettekatinka.be/media/catalog/product/s/b/sb-00033.jpg"	"0.8"	"new"	"in stock"
"SB-00034"	"SB-00034"	"Biais katoen appelblauw zeegroen 20mm"	"Mooie kwaliteit biais van 100% katoen, 20mm breed. Prijs per meter. Wil je bijvoorbeeld een halve meter, geef dan 0,5 in bij hoeveelheid."	"http://www.kokettekatinka.be/biais-katoen-appelblauw-zeegroen-20mm"	"http://www.kokettekatinka.be/media/catalog/product/s/b/sb-00034.jpg"	"0.8"	"new"	"in stock"
"SB-00035"	"SB-00035"	"Biais katoen olijf 20mm"	"Mooie kwaliteit biais van 100% katoen, 20mm breed. Prijs per meter. Wil je bijvoorbeeld een halve meter, geef dan 0,5 in bij hoeveelheid."	"http://www.kokettekatinka.be/biais-katoen-olijf-20mm"	"http://www.kokettekatinka.be/media/catalog/product/s/b/sb-00035.jpg"	"0.8"	"new"	"in stock"
"SB-00036"	"SB-00036"	"Biais katoen bordeaux kant"	"Mooie kwaliteit biais met een kantje. 100% katoen. Prijs per meter. Wil je bijvoorbeeld een halve meter, geef dan 0,5 in bij hoeveelheid."	"http://www.kokettekatinka.be/biais-katoen-bordeau-kant"	"http://www.kokettekatinka.be/media/catalog/product/s/b/sb-00036.jpg"	"1.75"	"new"	"in stock"
"SB-00037"	"SB-00037"	"Biais katoen wit kant"	"Mooie kwaliteit biais met een kantje. 100% katoen. Prijs per meter. Wil je bijvoorbeeld een halve meter, geef dan 0,5 in bij hoeveelheid."	"http://www.kokettekatinka.be/biais-katoen-wit-kant"	"http://www.kokettekatinka.be/media/catalog/product/s/b/sb-00037.jpg"	"1.75"	"new"	"in stock"
"SB-00038"	"SB-00038"	"Paspelband katoen marine"	"Paspelband van katoen. Ongeveer 3mm dik. Prijs per meter. Wil je bijvoorbeeld een halve meter, geef dan 0,5 in bij hoeveelheid."	"http://www.kokettekatinka.be/paspelband-katoen-marine"	"http://www.kokettekatinka.be/media/catalog/product/s/b/sb-00038.jpg"	"1.5"	"new"	"in stock"
"SB-00039"	"SB-00039"	"Paspelband katoen écru"	"Paspelband van katoen. Ongeveer 3mm dik. Prijs per meter. Wil je bijvoorbeeld een halve meter, geef dan 0,5 in bij hoeveelheid."	"http://www.kokettekatinka.be/paspelband-katoen-ecru"	"http://www.kokettekatinka.be/media/catalog/product/s/b/sb-00039.jpg"	"1.5"	"new"	"in stock"
"SB-00040"	"SB-00040"	"Paspelband katoen bruin"	"Paspelband van katoen. Ongeveer 3mm dik. Prijs per meter. Wil je bijvoorbeeld een halve meter, geef dan 0,5 in bij hoeveelheid."	"http://www.kokettekatinka.be/paspelband-katoen-bruin"	"http://www.kokettekatinka.be/media/catalog/product/s/b/sb-00040.jpg"	"1.5"	"new"	"in stock"
"WS-00002"	"WS-00002"	"Workshop oorbellen maken"	"In deze workshop leer je de basistechnieken voor het maken van oorbellen: verschillende soorten oogjes maken, oogjes en oorhaken bevestigen... . Daarna maak je je eigen creatie(s) met de geleerde techniek. Klik op de foto voor meer voorbeelden.  Inbegrepen: gebruik van het oefenmateriaal + van tangen en andere benodigdheden  Het materiaal voor je eigen ontwerpen, kies en betaal je apart in de winkel op de avond zelf.   Voorkennis: niet nodig  Annuleren kan tot 3 dagen voor de aanvang van de workshop. Annuleer je later, dan wordt je inschrijvingsgeld niet terugbetaald. Kokette Katinka behoudt zich het recht de workshop te annuleren tot 24 uur voor aanvang wanneer er onvoldoende inschrijvingen zijn."	"http://www.kokettekatinka.be/basisworkshop-oorbellen-maken"	"http://www.kokettekatinka.be/media/catalog/product/j/o/jo-00009.jpg"	"16.95"	"new"	"in stock"
"WS-00003"	"WS-00003"	"Workshop voor kinderen van 6 tot 12 jaar: maak je eigen rokje"	"<p dir=ltr><span>In deze workshop in samenwerking met Olapa, maken de kinderen onder professionele begeleiding een fronsrokje met elastiek in de taille.&nbsp;Voorkennis is niet nodig</span></p> <p dir=ltr><span>Het gebruik van de naaimachines is inbegrepen.&nbsp;</span>De stof en het garen voor je rokje, kies en betaal je apart in de winkel.&nbsp;</p> <p dir=ltr>Je hoeft zelf niets mee te brengen.</p> <p dir=ltr>Annuleren kan tot 3 dagen voor de aanvang van de workshop. Annuleer je later, dan wordt je inschrijvingsgeld niet terugbetaald. Kokette Katinka behoudt zich het recht de workshop te annuleren tot 24 uur voor aanvang wanneer er onvoldoende inschrijvingen zijn.</p>"	"http://www.kokettekatinka.be/workshop-voor-kinderen-vanaf-6-jaar-maak-je-eigen-rokje"	"http://www.kokettekatinka.be/media/catalog/product/a/d/ad-dsc_0208.jpg"	"25"	"new"	"in stock"
"SR-00010"	"SR-00010"	"Blinde rits YKK legergroen 22cm"	"Blide rits YKK kleur 567. Lengte 22cm."	"http://www.kokettekatinka.be/blinde-rits-mosgroen-22cm"	"http://www.kokettekatinka.be/media/catalog/product/s/r/sr-00010.jpg"	"2.4"	"new"	"in stock"
"SR-00012"	"SR-00012"	"Blinde rits YKK zwart 22cm"	"Blide rits YKK kleur 580. Lengte 22cm."	"http://www.kokettekatinka.be/blinde-rits-zwart-22cm"	"http://www.kokettekatinka.be/media/catalog/product/s/r/sr-00012.jpg"	"2.4"	"new"	"in stock"
"SR-00013"	"SR-00013"	"Blinde rits YKK marine 22cm"	"Blinde rits YKK kleur 058. Lengte 22cm."	"http://www.kokettekatinka.be/blinde-rits-marine-22cm"	"http://www.kokettekatinka.be/media/catalog/product/s/r/sr-00213.jpg"	"2.4"	"new"	"in stock"
"SR-00014"	"SR-00014"	"Blinde rits YKK grijsblauw 22cm"	"Blinde rits YKK kleur 839. Lengte 22cm."	"http://www.kokettekatinka.be/blinde-rits-grijsblauw-22cm"	"http://www.kokettekatinka.be/media/catalog/product/s/r/sr-00014.jpg"	"2.4"	"new"	"in stock"
"KG-00340"	"KG-00340"	"Glaskraal facet druppel lila-grijs 16x10mm"	"Facetgeslepen druppel van kristalglas. De kleur zweeft tussen lichtgrijs en lichtpaars."	"http://www.kokettekatinka.be/glaskraal-facet-druppel-lila-grijs-16x10mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00340.jpg"	"0.85"	"new"	"in stock"
"KG-00341"	"KG-00341"	"Glaskraal facet druppel rood 16x10mm"	"Facetgeslepen druppel van kristalglas. "	"http://www.kokettekatinka.be/glaskraal-facet-druppel-rood-16x10mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00341.jpg"	"0.85"	"new"	"in stock"
"KG-00342"	"KG-00342"	"Glaskraal facet druppel hemelsblauw 16x10mm"	"Facetgeslepen druppel van kristalglas. "	"http://www.kokettekatinka.be/glaskraal-facet-druppel-hemelsblauw-16x10mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00342.jpg"	"0.85"	"new"	"in stock"
"KG-00343"	"KG-00343"	"Glaskraal facet druppel oranje 16x10mm"	"Facetgeslepen druppel van kristalglas. "	"http://www.kokettekatinka.be/glaskraal-facet-druppel-oranje-16x10mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00343.jpg"	"0.85"	"new"	"in stock"
"KG-00344"	"KG-00344"	"Glaskraal facet druppel crème 16x10mm"	"Facetgeslepen druppel van kristalglas. Crèmekleurig."	"http://www.kokettekatinka.be/glaskraal-facet-druppel-creme-16x10mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00344.jpg"	"0.85"	"new"	"in stock"
"SS-00179"	"SS-00179"	"Ribcord appelblauw zeegroen"	"Fijne ribcord in appelblauwzeegroen, 100% katoen. Stofbreedte 140 cm.  Oeko-Tex gecertificeerd."	"http://www.kokettekatinka.be/ribcord-appelblauw-zeegroen"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00179.jpg"	"10.95"	"new"	"in stock"
"SS-00182"	"SS-00182"	"Katoen voile lichtblauw"	"Heel licht katoen (100%) voor luchtige zomerjurkjes of bloesjes. Ook geschikt om te gebruiken als voering. Stofbreedte 140 cm.  Oeko-Tex gecertifieerd."	"http://www.kokettekatinka.be/katoen-voile-lichtblauw"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00182.jpg"	"6.5"	"new"	"in stock"
"AA-00020"	"AA-00020"	"Glaskopspelden 100 stuks"	"Doosje met 100 glaskopspelden"	"http://www.kokettekatinka.be/glaskopspelden-100-stuks"	"http://www.kokettekatinka.be/media/catalog/product/a/a/aa-00020.jpg"	"2.95"	"new"	"in stock"
"SS-00183"	"SS-00183"	"Katoen Candy olijfgroen"	"Fijne kwaliteit olijfgroen katoen (100%). Past mooi bij de groene Soft Cactus stofjes. Stofbreedte 145 cm."	"http://www.kokettekatinka.be/katoen-candy-olijfgroen"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00183.jpg"	"8.95"	"new"	"in stock"
"AA-00021"	"AA-00021"	"Tornmesje"	"Tornmesje voor het snel en makkelijk losmaken van steken."	"http://www.kokettekatinka.be/tornmesje"	"http://www.kokettekatinka.be/media/catalog/product/a/a/aa-00021.jpg"	"1.95"	"new"	"in stock"
"AA-00022"	"AA-00022"	"Zoomlatje"	"Kunststof zoomlatje. Handig maatje voor elke naaister."	"http://www.kokettekatinka.be/zoomlatje"	"http://www.kokettekatinka.be/media/catalog/product/a/a/aa-00022.jpg"	"2.5"	"new"	"in stock"
"OM-00083"	"OM-00083"	"T-pen goudkleur bolletje 60mm"	"T-pen (nietstift) in goudkleur met bolletje van 1,5 mm op het uiteinde. Lengte 60mm."	"http://www.kokettekatinka.be/t-pen-goudkleur-bolletje-60mm"	"http://www.kokettekatinka.be/media/catalog/product/o/m/om-00083.jpg"	"0.15"	"new"	"in stock"
"KG-00345"	"KG-00345"	"Glaskraal facet rondel muntgroen 6x8mm"	"Facetgeslepen rondel van kristalglas. Licht muntgroen."	"http://www.kokettekatinka.be/glaskraal-facet-rondel-muntgroen-6x8mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00345.jpg"	"0.2"	"new"	"in stock"
"SK-00035"	"SK-00035"	"Knoop mosgroen 15mm"	"Mosgroene knoop met satijnglans. Twee gaatjes, diameter 15mm."	"http://www.kokettekatinka.be/knoop-mosgroen-15mm"	"http://www.kokettekatinka.be/media/catalog/product/s/k/sk-00035.jpg"	"0.5"	"new"	"in stock"
"SK-00036"	"SK-00036"	"Knoop mosgroen 11mm"	"Mosgroen mat knoopje. Twee gaatjes, diameter 11mm."	"http://www.kokettekatinka.be/knoop-mosgroen-11mm"	"http://www.kokettekatinka.be/media/catalog/product/s/k/sk-00036.jpg"	"0.4"	"new"	"in stock"
"SK-00037"	"SK-00037"	"Knoop donkergroen 11mm"	"Groene glanzende knoop. Twee gaatjes, diameter 11 mm."	"http://www.kokettekatinka.be/knoop-donkergroen-11mm"	"http://www.kokettekatinka.be/media/catalog/product/s/k/sk-00037.jpg"	"0.4"	"new"	"in stock"
"SK-00038"	"SK-00038"	"Knoop donkerblauw 15mm vier gaatjes"	"Donkerblauwe matte knoop met glanzend opstaand randje. Vier gaatjes, diameter 15 mm."	"http://www.kokettekatinka.be/knoop-donkerblauw-15mm-vier-gaatjes"	"http://www.kokettekatinka.be/media/catalog/product/s/k/sk-00038.jpg"	"0.5"	"new"	"in stock"
"SK-00039"	"SK-00039"	"Knoop marineblauw 15mm"	"Marineblauwe glanzende knoop. Twee gaatjes, diameter 15 mm."	"http://www.kokettekatinka.be/knoop-marinerblauw-15mm"	"http://www.kokettekatinka.be/media/catalog/product/s/k/sk-00039.jpg"	"0.6"	"new"	"in stock"
"SK-00040"	"SK-00040"	"Knoop koningsblauw 11mm"	"Koningsblauw glanzend knoopje. Twee gaatjes, diameter 11 mm."	"http://www.kokettekatinka.be/knoop-koningsblauw-11mm"	"http://www.kokettekatinka.be/media/catalog/product/s/k/sk-00040.jpg"	"0.4"	"new"	"in stock"
"SK-00041"	"SK-00041"	"Knoop blauwgroen 17mm"	"Blauwgroene glanzende knoop. Twee gaatjes, diameter 17 mm."	"http://www.kokettekatinka.be/knoop-blauwgroen-17mm"	"http://www.kokettekatinka.be/media/catalog/product/s/k/sk-00041.jpg"	"0.5"	"new"	"in stock"
"SK-00042"	"SK-00042"	"Knoop chocoladebruin 13mm"	"Chocoladebruin mat knoopje. Twee gaatjes, diameter 13 mm."	"http://www.kokettekatinka.be/knoop-chocoladebruin-13mm"	"http://www.kokettekatinka.be/media/catalog/product/s/k/sk-00042.jpg"	"0.4"	"new"	"in stock"
"OM-00085"	"OM-00085"	"Oorsteker oud goud bolletje"	"Oorstekertje met bolletje van 4mm in oud goudkleur met gesloten oogje. Prijs per stuk. Pas op: het dopje moet je apart bestellen."	"http://www.kokettekatinka.be/oorsteker-oud-goud-bolletje"	"http://www.kokettekatinka.be/media/catalog/product/o/m/om-00085.jpg"	"0.7"	"new"	"in stock"
"OM-00086"	"OM-00086"	"Vlinderdopje oud goud"	"Vlinderdopje voor oorsteker in oud goudkleur. Prijs per stuk. Pas op: de oorsteker moet je apart bestellen."	"http://www.kokettekatinka.be/vlinderdopje-oud-goud"	"http://www.kokettekatinka.be/media/catalog/product/o/m/om-00086.jpg"	"0.15"	"new"	"in stock"
"OZ-00037"	"OZ-00037"	"Oorhaak zilver met sluiting "	"Zilveren oorhaak met sluithaakje."	"http://www.kokettekatinka.be/oorhaak-zilver-met-sluiting"	"http://www.kokettekatinka.be/media/catalog/product/o/z/oz-00037.jpg"	"1.2"	"new"	"in stock"
"KG-00346"	"KG-00346"	"Glaskraal 2-hole vierkant paars-brons"	"Plat vierkant kraaltje met twee gaatjes. Metallic coating, aan de ene kant brons/paars en de andere kant paars/blauw."	"http://www.kokettekatinka.be/glaskraal-2-hole-vierkant-paars-brons"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00346.jpg"	"0.15"	"new"	"in stock"
"KG-00347"	"KG-00347"	"Rocailles 10/0 turkoois"	"Mooie Tsjechische rocailles maat 10/0 (ongeveer 2,3 mm) in opaque turkoois. Verkocht in buisje van 3,5 gr. Dit zijn ongeveer 318 kraaltjes. "	"http://www.kokettekatinka.be/rocailles-10-0-turkoois"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00347.jpg"	"2.15"	"new"	"in stock"
"KG-00348"	"KG-00348"	"Rocailles 10/0 bordeaux"	"Mooie Tsjechische rocailles maat 10/0 (ongeveer 2,3 mm) in transparant bordeaux. Verkocht in buisje van 3,5 gr. Dit zijn ongeveer 318 kraaltjes. "	"http://www.kokettekatinka.be/rocailles-10-0-bordeaux"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00348.jpg"	"2.15"	"new"	"in stock"
"KG-00349"	"KG-00349"	"Glaskraal facet opaque paars 4mm "	"Facetgeslepen Tsjechische glaskraal. Opaque paars"	"http://www.kokettekatinka.be/glaskraal-facet-opaque-paars-4mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00349.jpg"	"0.1"	"new"	"in stock"
"KG-00350"	"KG-00350"	"Glaskraal facet zwart 4mm "	"Facetgeslepen Tsjechische glaskraal. "	"http://www.kokettekatinka.be/glaskraal-facet-zwart-4mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00350.jpg"	"0.1"	"new"	"in stock"
"KG-00351"	"KG-00351"	"Glaskraal facet oker 4mm "	"Facetgeslepen Tsjechische glaskraal met een okerkleurige coating."	"http://www.kokettekatinka.be/glaskraal-facet-oker-4mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00351.jpg"	"0.1"	"new"	"in stock"
"KG-00352"	"KG-00352"	"Glaskraal facet glanzend roze 3mm "	"Facetgeslepen Tsjechische glaskraal met een glanzende coating."	"http://www.kokettekatinka.be/glaskraal-facet-glanzend-roze-3mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00352.jpg"	"0.07"	"new"	"in stock"
"KG-00353"	"KG-00353"	"Glaskraal facet mat olijfgroen 3mm "	"Facetgeslepen Tsjechische glaskraal met een matte coating."	"http://www.kokettekatinka.be/glaskraal-facet-mat-olijfgroen-3mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00353.jpg"	"0.07"	"new"	"in stock"
"GK-00015"	"GK-00015"	"Flexibele naalden met groot oog"	"Beadalon set van 4 flexibele naalden met groot oog. Lengte 11,4cm."	"http://www.kokettekatinka.be/flexibele-naalden-met-groot-oog"	"http://www.kokettekatinka.be/media/catalog/product/g/k/gk-00015.jpg"	"3.95"	"new"	"in stock"
"KG-00356"	"KG-00356"	"Glaskraal 2-hole vierkant groen"	"Plat vierkant kraaltje met twee gaatjes. Metallic coating aan een zijde die varieert van geel-groen tot blauw-groen.."	"http://www.kokettekatinka.be/glaskraal-2-hole-vierkant-groen"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00356.jpg"	"0.15"	"new"	"in stock"
"KG-00357"	"KG-00357"	"Glaskraal facet kobalt donut vijfhoek"	"Facetgeslepen Tsjechische glaskraal. De kraal is afgeplat (als een donut) en heeft op de zijden vijf vlakken."	"http://www.kokettekatinka.be/glaskraal-facet-kobalt-donut-vijfhoek"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00357.jpg"	"0.75"	"new"	"in stock"
"KG-00358"	"KG-00358"	"Glaskraal rond brons 6mm"	"Rond glad kraaltje van Tsjechisch glas met een mat bronskleurige coating."	"http://www.kokettekatinka.be/glaskraal-rond-brons-6mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00358.jpg"	"0.15"	"new"	"in stock"
"KG-00360"	"KG-00360"	"Glaskraal rozenblaadje olijf 7x8mm"	"Tsjechische glaskraal in de vorm van een rozenblaadje."	"http://www.kokettekatinka.be/glaskraal-rozenblaadje-olijf-7x8mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00360.jpg"	"0.1"	"new"	"in stock"
"KG-00361"	"KG-00361"	"Glaskraal rozenblaadje turkoois 13x14mm"	"Tsjechische glaskraal in de vorm van een rozenblaadje."	"http://www.kokettekatinka.be/glaskraal-rozenblaadje-turkoois-13x14mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00361.jpg"	"0.25"	"new"	"in stock"
"KG-00362"	"KG-00362"	"Glaskraal rozenblaadje ijsblauw 13x14mm"	"Tsjechische glaskraal in de vorm van een rozenblaadje."	"http://www.kokettekatinka.be/glaskraal-rozenblaadje-ijsblauw-13x14mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00362.jpg"	"0.25"	"new"	"in stock"
"JO-00026"	"JO-00026"	"Oorbellen Koraal Munt"	"Oorbellen met kralen van Tsjechisch glas en lange oud goudkleurige oorhaken"	"http://www.kokettekatinka.be/oorbellen-koraal-munt"	"http://www.kokettekatinka.be/media/catalog/product/j/o/jo-00026.jpg"	"15"	"new"	"in stock"
"JO-00027"	"JO-00027"	"Oorbellen Tagua duo rood"	"Oorbellen met kralen van Tagua en oorhaakjes van koper."	"http://www.kokettekatinka.be/oorbellen-tagua-duo-rood"	"http://www.kokettekatinka.be/media/catalog/product/j/o/jo-00027.jpg"	"20"	"new"	"in stock"
"SP-00018"	"SP-00018"	"Vogue V1353 maat 34 tot 42"	"Patroon voor hippe jurk van Kay Unger.  Inclusief naadtoeslag.  Omschrijving in het Engels en het Frans.  Moeilijkheidsgraad: gemakkelijk  Amerikaanse maten:  8 = 34 10 = 36 12 = 38 14 = 40 16 = 42 "	"http://www.kokettekatinka.be/vogue-v1353-maat-8-tot-16"	"http://www.kokettekatinka.be/media/catalog/product/v/1/v1353_1_2.jpg"	"19.95"	"new"	"in stock"
"SP-00020"	"SP-00020"	"Vogue V1407 maat 32 tot 40"	"Patroon voor recht jurkje van Donna Karan.  Inclusief naadtoeslag.  Omschrijving in het Engels en het Frans.  Moeilijkheidsgraad: gevorderd  Amerikaanse maten:  6 = 32 8 = 34 10 = 36 12 = 38 14 = 40 "	"http://www.kokettekatinka.be/vogue-v1407-maat-6-tot-14"	"http://www.kokettekatinka.be/media/catalog/product/v/1/v1407_3.jpg"	"19.95"	"new"	"in stock"
"SP-00012"	"SP-00012"	"Vogue V8860 maat 42 tot 50"	"Patroon voor mantel met verschillende afwerkopties. Inclusief naadtoeslag.  Omschrijving in het Engels en het Frans.  Moeilijkheidsgraad: heel gemakkelijk  Amerikaanse maten:  16 = 42 18 = 44 20 = 46 22 = 48 24 = 50"	"http://www.kokettekatinka.be/vogue-v8860-maat-16-tot-24"	"http://www.kokettekatinka.be/media/catalog/product/v/8/v8860_3.jpg"	"15.95"	"new"	"in stock"
"SP-00013"	"SP-00013"	"Vogue V8860 maat 34 tot 42"	"Patroon voor mantel met verschillende afwerkopties. Inclusief naadtoeslag.  Omschrijving in het Engels en het Frans.  Moeilijkheidsgraad: heel gemakkelijk  Amerikaanse maten:  8 = 34 10 = 36 12 = 38 14 = 40 16 = 42 "	"http://www.kokettekatinka.be/vogue-v8860-maat-8-tot-16"	"http://www.kokettekatinka.be/media/catalog/product/v/8/v8860_2.jpg"	"15.95"	"new"	"in stock"
"SP-00014"	"SP-00014"	"Vogue V8882 maat 32 tot 40"	"Patroon voor cirkelrok met verschillende afwerkopties met of zonder strik. Inclusief naadtoeslag.  Voor deze rok wordt de stof in dwarse draadrichting geknipt.  Omschrijving in het Engels en het Frans.  Moeilijkheidsgraad: gemakkelijk  Amerikaanse maten:  6 = 32 8 = 34 10 = 36 12 = 38 14 = 40 "	"http://www.kokettekatinka.be/vogue-v8882-maat-6-tot-14"	"http://www.kokettekatinka.be/media/catalog/product/v/8/v8882_3.jpg"	"17.95"	"new"	"in stock"
"SP-00015"	"SP-00015"	"Vogue V8882 maat 40 tot 48"	"Patroon voor cirkelrok met verschillende afwerkopties met of zonder strik. Inclusief naadtoeslag.  Voor deze rok wordt de stof in dwarse draadrichting geknipt.  Omschrijving in het Engels en het Frans.  Moeilijkheidsgraad: gemakkelijk  Amerikaanse maten:  14 = 40 16 = 42 18 = 44 20 = 46 22 = 48"	"http://www.kokettekatinka.be/vogue-v8882-maat-14-tot-22"	"http://www.kokettekatinka.be/media/catalog/product/v/8/v8882_2.jpg"	"17.95"	"new"	"in stock"
"SP-00010"	"SP-00010"	"Vogue V8896 maat 34 tot 42"	"Patroon voor wikkeljurk met verschillende opties voor het rokgedeelte en de mouwen. Inclusief naadtoeslag.  Omschrijving in het Engels en het Frans.  Moeilijkheidsgraad: heel gemakkelijk  Amerikaanse maten:  8 = 34 10 = 36 12 = 38 14 = 40 16 = 42 "	"http://www.kokettekatinka.be/vogue-v8896-maat-8-tot-16"	"http://www.kokettekatinka.be/media/catalog/product/v/8/v8896_3.jpg"	"15.95"	"new"	"in stock"
"SP-00011"	"SP-00011"	"Vogue V8896 maat 42 tot 50"	"Patroon voor wikkeljurk met verschillende opties voor het rokgedeelte en de mouwen. Inclusief naadtoeslag.  Omschrijving in het Engels en het Frans.  Moeilijkheidsgraad: heel gemakkelijk  Amerikaanse maten:  16 = 42 18 = 44 20 = 46 22 = 48 24 = 50"	"http://www.kokettekatinka.be/vogue-v8896-maat-16-tot-24"	"http://www.kokettekatinka.be/media/catalog/product/v/8/v8896_2.jpg"	"15.95"	"new"	"in stock"
"SP-00006"	"SP-00006"	"Vogue V1404 maat 32 tot 40"	"Patroon Ralph Rucci jurk met mouwtjes. Inclusief naadtoeslag.  Omschrijving in het Engels en het Frans.  Moeilijkheidsgraad: gevorderd  Amerikaanse maten:  6 = 32 8 = 34 10 = 36 12 = 38 14 = 40 "	"http://www.kokettekatinka.be/vogue-v1404-maat-6-tot14"	"http://www.kokettekatinka.be/media/catalog/product/v/1/v1404_3.jpg"	"19.95"	"new"	"in stock"
